key,source,source_path,reason
00000000293ef19d9098a41a,efonte,ULES00502/ai_upscaled/characters/00000000293ef19dad73d2b3.png,opaque_original_became_translucent
00000000f82b5bccb472bff8,efonte,ULES00502/ai_upscaled/characters/00000000f82b5bcc356781fa.png,opaque_original_became_translucent
00000000363d78cfa6a669c0,efonte,ULES00502/ai_upscaled/characters/00000000363d78cf7907569e.png,opaque_original_became_translucent
0000000074338fcf0d450b83,efonte,ULES00502/ai_upscaled/others/64_32/0000000074338fcf755dab33.png,opaque_original_became_translucent
00000000872e36688ff383e8,efonte,ULES00502/ai_upscaled/characters/00000000872e3668af513df9.png,opaque_original_became_translucent
0000000074aabec7e277fee2,efonte,ULES00502/ai_upscaled/others/32_16/0000000074aabec784cc804f.png,opaque_original_became_translucent
0000000064a575f8f444ad3e,efonte,ULES00502/ai_upscaled/characters/clothes/0000000064a575f81ed76b36.png,opaque_original_became_translucent
00000000094955f346a30be6,efonte,ULES00502/ai_upscaled/characters/00000000094955f3e9159304.png,opaque_original_became_translucent
00000000fbb3a97f4496ee20,efonte,ULES00502/ai_upscaled/others/64_32/00000000fbb3a97f32a0967a.png,opaque_original_became_translucent
00000000bc3d3c66e5e1ce51,efonte,ULES00502/ai_upscaled/others/32_32/00000000bc3d3c666754149d.png,opaque_original_became_translucent
00000000cf08ac75c743ee32,efonte,ULES00502/ai_upscaled/others/64_64/00000000cf08ac75ea401ab5.png,opaque_original_became_translucent
00000000d1b678f39ef18604,efonte,ULES00502/ai_upscaled/others/64_32/00000000d1b678f33aa57434.png,opaque_original_became_translucent
00000000772367e8dab3c023,efonte,ULES00502/ai_upscaled/others/64_32/00000000772367e806ef5c8f.png,opaque_original_became_translucent
0000000028767e32ea1ef5c9,efonte,ULES00502/ai_upscaled/others/64_64/0000000028767e32894566fe.png,opaque_original_became_translucent
00000000c1b399297bf8b852,efonte,ULES00502/ai_upscaled/others/64_64/00000000c1b39929d59cbe46.png,opaque_original_became_translucent
00000000a488410174d1b45f,efonte,ULES00502/ai_upscaled/characters/00000000a4884101a1f3cf09.png,opaque_original_became_translucent
00000000832ff6c65ebd8282,efonte,ULES00502/ai_upscaled/characters/00000000832ff6c6972cb068.png,opaque_original_became_translucent
0000000001efbeb53a152065,efonte,ULES00502/ai_upscaled/others/32_16/0000000001efbeb5c89054a8.png,opaque_original_became_translucent
000000000a9b0e012e257bbf,efonte,ULES00502/ai_upscaled/others/32_32/000000000a9b0e015cd77835.png,opaque_original_became_translucent
00000000df45145526cfdb0f,efonte,ULES00502/ai_upscaled/others/32_64/00000000df451455b8385b3a.png,opaque_original_became_translucent
00000000493884e7f6ed7dc8,efonte,ULES00502/ai_upscaled/others/64_64/00000000493884e72df33f6b.png,opaque_original_became_translucent
0000000034a91c04e9274507,efonte,ULES00502/ai_upscaled/characters/clothes/0000000034a91c045fa68c0f.png,opaque_original_became_translucent
00000000cba1884617aaf3d3,efonte,ULES00502/ai_upscaled/others/32_32/00000000cba188465bd0b76f.png,opaque_original_became_translucent
